target,n_rows_in_csv,n_valid_3d,n_inner_lt_30pc,n_outer_40_70pc,inner_density,outer_density,density_ratio,raw_score,adjusted_score,score_gap,score_retention,inner_weight,outer_weight,confidence_weight,score_status,central_concentration_10pc,peak_shell,peak_radius_mid_pc,monotonic_fraction,hollow_core_flag,anti_cluster_flag,n_0_10pc,density_0_10pc,n_10_20pc,density_10_20pc,n_20_30pc,density_20_30pc,n_30_40pc,density_30_40pc,n_40_50pc,density_40_50pc,n_50_60pc,density_50_60pc,n_60_70pc,density_60_70pc,csv_path,cluster,is_field_like,cluster_notes,field_notes,is_confirmed_cluster,reference_label,model_region
TOI-615,435,435,40,341,0.000353677651315323,0.0002917840623351415,1.212121212121212,0.5259520592174285,0.40877413605274787,0.11717792316468062,0.7772079772079773,0.8,0.9715099715099715,0.7772079772079773,ok,1.1851851851851851,0_10,5.0,0.6666666666666666,False,False,3,0.000716197243913529,8,0.000272837045300392,29,0.0003643810539209183,54,0.00034842028082279796,76,0.00029743710676190276,102,0.0002675901790446153,163,0.00030640459516510565,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-615.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
WASP-157,328,328,30,261,0.00026525823848649226,0.00022333032337088543,1.1877394636015326,0.5657374888731738,0.40864617508089945,0.1570913137922743,0.7223247232472324,0.75,0.9630996309963099,0.7223247232472324,ok,1.1782252050708426,0_10,5.0,0.6666666666666666,False,False,3,0.000716197243913529,7,0.00023873241463784304,20,0.00025129727856615055,37,0.00023873241463784304,63,0.000246559706921051,92,0.00024135584776573143,106,0.00019925697599693987,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-157.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
GPX-1,4604,4604,209,1906,0.0018479657281225627,0.001630910330823401,1.1330884924798879,0.4301450538019248,0.4083612233491863,0.021783830452738517,0.9493570128025473,0.954337899543379,0.9947807933194155,0.9493570128025473,ok,1.136123582941976,50_60,55.0,0.5,False,False,5,0.001193662073189215,53,0.0018075454251150972,151,0.0018972944531744367,247,0.0015937001733931685,379,0.0014832718876679099,729,0.0019124827502306327,798,0.0015000666683543209,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\GPX-1.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
K2-89,781,781,73,585,0.0006454617136504645,0.0005005679661761226,1.2894586894586892,0.4717471843497019,0.40793689394864874,0.06381029040105318,0.8647362559481623,0.8795180722891566,0.9831932773109243,0.8647362559481623,ok,1.2067378112575853,0_10,5.0,0.3333333333333333,False,False,5,0.001193662073189215,12,0.00040925556795058806,56,0.0007036323799852215,123,0.000793623972985262,218,0.0008531748588696685,331,0.0008683563653310555,36,6.76721805272626e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-89.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
TOI-5344,5252,5252,205,2100,0.0018125979629910304,0.0017969106478117219,1.0087301587301587,0.42953718085468473,0.40761767079894584,0.02191951005573889,0.9489694698556156,0.9534883720930233,0.995260663507109,0.9489694698556156,ok,1.0055571078203098,0_10,5.0,0.6666666666666666,False,False,8,0.001909859317102744,48,0.0016370222718023522,149,0.0018721647253178216,286,0.0018453370428763002,426,0.001667213256323297,723,0.0018967421514633023,951,0.001787673435595187,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5344.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-178,162,162,40,44,0.000353677651315323,3.764955643034084e-05,9.393939393939393,0.6253031895228994,0.40760504205937154,0.2176981474635279,0.6518518518518519,0.8,0.8148148148148148,0.6518518518518519,ok,3.8372799028536733,30_40,35.0,0.6666666666666666,False,False,2,0.000477464829275686,8,0.000272837045300392,30,0.0003769459178492258,78,0.0005032737389662637,44,0.0001722004302305753,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-178.csv,,False,,,False,unknown,undersampled_high_raw|adjusted_below_cut
TOI-2141,288,288,44,177,0.0003890454164468553,0.00015145389745841657,2.5687382297551786,0.527530351183443,0.40685347346174033,0.12067687772170271,0.7712418300653594,0.8148148148148148,0.946524064171123,0.7712418300653594,ok,2.1105039465695206,10_20,15.0,0.6666666666666666,False,False,1,0.000238732414637843,17,0.0005797787212633331,26,0.0003266864621359957,67,0.0004322992373171752,100,0.0003913646141603984,77,0.00020200435084740564,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2141.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
TOI-2260,2202,2202,172,1801,0.001520813900655889,0.0015410647984328148,0.9868591523227837,0.43284195168537637,0.4068006779615488,0.026041273723827585,0.9398365301181424,0.945054945054945,0.9944781888459415,0.9398365301181425,ok,0.9916438606093779,0_10,5.0,0.5,False,False,7,0.001671126902464901,42,0.0014323944878270583,123,0.0015454782631818258,229,0.0014775600797855692,392,0.0015341492875087616,580,0.0015215912141752633,829,0.0015583399349194636,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2260.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
HAT-P-46,5581,5581,398,4628,0.003519092630587464,0.0039600487990822135,0.8886488043791414,0.4176325971764697,0.4065181157856324,0.011114481390837316,0.9733869399419967,0.9754901960784313,0.9978438982319966,0.9733869399419967,ok,0.8987216041045869,60_70,65.0,0.3333333333333333,False,True,16,0.003819718634205488,98,0.0033422538049298024,284,0.003568421355639338,555,0.0035809862195676457,830,0.0032483262975313066,1337,0.0035075300919867707,2461,0.004626145452155368,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-46.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|anti_cluster_shape
K2-323,1558,1558,119,1258,0.001052191012663086,0.0010764350452129267,0.9774774774774775,0.4439020412163499,0.406261605740408,0.037640435475941925,0.9152055363998729,0.9224806201550387,0.9921135646687698,0.9152055363998729,ok,0.9678531902298407,0_10,5.0,0.6666666666666666,False,False,6,0.001432394487827058,31,0.0010572435505390191,82,0.0010303188421212173,181,0.0011678531634986375,278,0.0010879936273659075,419,0.0010992184805852334,561,0.001054558146549842,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-323.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-5027,2077,2077,160,1731,0.001414710605261292,0.0014811677768390907,0.9551319083381474,0.43396871480739546,0.4060951287395893,0.027873586067806155,0.935770517282157,0.9411764705882353,0.9942561746122918,0.935770517282157,ok,0.9768349465793389,50_60,55.0,0.5,False,False,6,0.001432394487827058,44,0.0015006037491521562,110,0.001382135032113828,186,0.0012001143006118596,362,0.0014167399032606423,589,0.0015452021123262588,780,0.0014662305780906895,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5027.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-2180,1430,1430,113,1177,0.0009991393649657874,0.0010071256345116175,0.9920702350608891,0.4452935494342356,0.40564439536922875,0.03964915406500685,0.9109595139759317,0.9186991869918699,0.991575400168492,0.9109595139759317,ok,1.0041902190725271,0_10,5.0,0.5,False,False,5,0.001193662073189215,28,0.0009549296585513722,80,0.0010051891142646022,140,0.0009033118391702169,260,0.0010175479968170358,382,0.001002151454853363,535,0.0010056837939468192,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2180.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-421,365,365,60,220,0.0005305164769729845,0.0001882477821517042,2.818181818181818,0.49427966714730476,0.40524792585990205,0.08903174128740271,0.8198757763975155,0.8571428571428571,0.9565217391304348,0.8198757763975155,ok,2.302367941712204,40_50,45.0,0.5,True,False,1,0.000238732414637843,15,0.0005115694599382351,44,0.0005528540128455313,85,0.0005484393309247745,161,0.0006300970287982414,59,0.00015478255454541473,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-421.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut|hollow_core
WASP-26,612,612,29,210,0.0002564162972036092,0.00017969106478117218,1.426984126984127,0.5703778857018414,0.40484863915200636,0.16552924654983509,0.7097902097902098,0.7435897435897436,0.9545454545454546,0.7097902097902098,ok,1.3797049081601929,0_10,5.0,0.6666666666666666,False,False,2,0.000477464829275686,9,0.00030694167596294103,18,0.0002261675507095355,36,0.00023228018721519863,40,0.00015654584566415937,71,0.00018626375208007534,99,0.00018609849644997213,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-26.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
KELT-19_A,3345,3345,270,2700,0.0023873241463784303,0.0023103136900436425,1.0333333333333332,0.42126046931875255,0.40471650254793173,0.016543966770820817,0.9607274644175012,0.9642857142857143,0.996309963099631,0.9607274644175013,ok,1.0276422764227642,10_20,15.0,0.5,False,False,8,0.001909859317102744,79,0.0026942658223413716,183,0.0022993700988802775,375,0.0024195852834916526,653,0.0025556109304674017,889,0.0023322320506927743,1158,0.002176788473626947,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\KELT-19_A.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-858_B,1319,1319,59,491,0.0005216745356901014,0.00042013482289312166,1.2416836388323147,0.48293311671668343,0.40470043849013865,0.07823267822654478,0.8380051491220458,0.855072463768116,0.9800399201596807,0.8380051491220458,ok,1.2264982566936384,10_20,15.0,0.6666666666666666,False,False,2,0.000477464829275686,20,0.0006820926132509801,37,0.0004648999653473785,72,0.00046456037443039726,117,0.00045789659856766614,153,0.0004013852685669229,221,0.0004154319971256954,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-858_B.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
K2-268,1011,1011,75,832,0.0006631455962162307,0.0007119188852282632,0.9314903846153846,0.4638626969238156,0.40442968126374307,0.05943301566007253,0.8718736900936146,0.8823529411764706,0.9881235154394299,0.8718736900936146,ok,0.9377967711301045,0_10,5.0,0.5,False,False,5,0.001193662073189215,16,0.000545674090600784,54,0.0006785026521286064,104,0.0006710316519550183,187,0.000731851828479945,241,0.0006322473838211008,404,0.0007594322481392803,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-268.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
TOI-2368,1226,1226,99,1002,0.0008753521870054244,0.0008573830805273073,1.020958083832335,0.4495589761766477,0.4042802998764468,0.04527867630020088,0.8992820103709612,0.908256880733945,0.9901185770750988,0.8992820103709612,ok,1.028098195800059,10_20,15.0,0.5,False,False,4,0.000954929658551372,29,0.0009890342892139212,66,0.0008292810192682968,125,0.0008065284278305508,220,0.0008610021511528765,347,0.0009103312953772696,435,0.000817705514704423,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2368.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-5592,416,416,40,338,0.000353677651315323,0.0002892170471239819,1.222879684418146,0.5200619858886212,0.40409414075943445,0.11596784512918673,0.7770114942528736,0.8,0.9712643678160919,0.7770114942528736,ok,1.2450748620961387,0_10,5.0,0.5,False,False,2,0.000477464829275686,11,0.00037515093728803905,27,0.0003392513260643032,38,0.0002451846420604874,68,0.0002661279376290709,109,0.00028595421093983395,161,0.0003026450295802577,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-5592.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
TOI-1451,1231,1231,121,934,0.0010698748952288522,0.0007991974024076896,1.3386866523911491,0.44184254443595483,0.4037908632818363,0.038051681154118555,0.9138795445723897,0.9236641221374046,0.989406779661017,0.9138795445723897,ok,1.2758091424758093,40_50,45.0,0.5,False,False,4,0.000954929658551372,27,0.0009208250278888231,90,0.0011308377535476774,176,0.0011355920263854155,293,0.0011466983194899673,418,0.001096595047457345,223,0.0004191915627105433,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1451.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-1472,1470,1470,59,628,0.0005216745356901014,0.0005373618508694102,0.9708067940552015,0.4795828476078781,0.4036505308610945,0.07593231674678363,0.8416700740538822,0.855072463768116,0.9843260188087775,0.8416700740538822,ok,0.9892815451554706,0_10,5.0,0.3333333333333333,False,False,4,0.000954929658551372,11,0.00037515093728803905,44,0.0005528540128455313,70,0.00045165591958510844,129,0.000504860352266914,200,0.000524686625577677,299,0.0005620550549347643,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1472.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
Qatar-4,3767,3767,137,1436,0.0012113459557549814,0.0012287446144083965,0.9858402971216341,0.43572587743982266,0.40327633029653087,0.03244954714329179,0.925527610767682,0.9319727891156463,0.9930843706777317,0.925527610767682,ok,0.9682411880479515,0_10,5.0,0.5,False,False,6,0.001432394487827058,39,0.0013300805958394112,92,0.0011559674814042924,220,0.0014194900329817695,298,0.0011662665501979872,470,0.0012330135701075409,668,0.0012556949053392059,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\Qatar-4.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
K2-199,1340,1340,108,1092,0.0009549296585513722,0.0009343935368620954,1.021978021978022,0.4445911847167188,0.40322146144722193,0.041369723269496894,0.9069488449352487,0.9152542372881356,0.9909255898366606,0.9069488449352486,ok,1.025974025974026,0_10,5.0,0.6666666666666666,False,False,5,0.001193662073189215,23,0.0007844065052386271,80,0.0010051891142646022,140,0.0009033118391702169,247,0.0009666705969761841,361,0.000947059359167707,484,0.0009098148715331971,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-199.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-1272,1231,1231,99,1015,0.0008753521870054244,0.0008685068131089989,1.0078817733990146,0.4481959769371502,0.40310559626341047,0.045090380673739716,0.8993958379950772,0.908256880733945,0.9902439024390244,0.8993958379950772,ok,1.0235571260306242,0_10,5.0,0.6666666666666666,False,False,4,0.000954929658551372,26,0.0008867203972262741,69,0.0008669756110532194,117,0.0007549106084493956,217,0.0008492612127280646,310,0.0008132642696453994,488,0.0009173340027028929,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1272.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-1670,1777,1777,136,1449,0.0012025040144720983,0.001239868346990088,0.9698642742121003,0.4345414459844554,0.402003978665631,0.0325374673188244,0.9251222924314834,0.9315068493150684,0.9931459904043866,0.9251222924314834,ok,0.9699596000631956,10_20,15.0,0.3333333333333333,False,False,5,0.001193662073189215,43,0.0014664991184896072,88,0.0011057080256910625,192,0.001238827665147726,294,0.0011506119656315712,457,0.001198908939444992,698,0.0013120883891119249,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1670.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
TOI-2184,398,398,32,331,0.0002829421210522584,0.0002832273449646095,0.9989929506545819,0.5431800390562613,0.4017150519259824,0.14146498713027894,0.7395615137550621,0.7619047619047619,0.9706744868035191,0.7395615137550621,ok,1.0232746407609796,0_10,5.0,0.6666666666666666,False,False,3,0.000716197243913529,9,0.00030694167596294103,20,0.00025129727856615055,35,0.00022582795979255422,72,0.00028178252219548684,104,0.000272837045300392,155,0.00029136633282571397,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2184.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
WASP-170,2612,2612,184,2184,0.0016269171960504858,0.0018687870737241908,0.8705738705738705,0.4252535551511627,0.40149492209029697,0.02375863306086573,0.9441306656391847,0.9484536082474226,0.9954421148587056,0.9441306656391847,ok,0.8869363597534932,60_70,65.0,0.3333333333333333,False,True,8,0.001909859317102744,51,0.0017393361637899993,125,0.0015706079910384409,244,0.0015743434911252353,419,0.0016398177333320693,703,0.0018442734889055346,1062,0.0019963293255542466,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-170.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut|anti_cluster_shape
KELT-12,1155,1155,87,930,0.0007692488916108275,0.0007957747154594769,0.9666666666666666,0.4518546088743537,0.40096025887282255,0.05089435000153114,0.8873656503619215,0.8969072164948454,0.9893617021276596,0.8873656503619215,ok,0.953391593841032,0_10,5.0,0.5,False,False,6,0.001432394487827058,12,0.00040925556795058806,69,0.0008669756110532194,138,0.0008904073843249281,210,0.0008218656897368366,296,0.000776536205854962,424,0.0007970279039877595,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\KELT-12.csv,,False,,,False,unknown,diffuse_association_candidate|adjusted_below_cut
WASP-97,848,848,31,317,0.0002741001797693753,0.0002712479406458647,1.0105152471083068,0.5467671339101119,0.40076681024350486,0.14600032366660703,0.7329753114044902,0.7560975609756098,0.9694189602446484,0.7329753114044902,ok,1.0220135628586333,0_10,5.0,0.6666666666666666,False,False,3,0.000716197243913529,11,0.00037515093728803905,17,0.00021360268678122796,38,0.0002451846420604874,77,0.00030135075290350677,113,0.0002964479434513875,127,0.00023873241463784304,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-97.csv,,False,,,False,unknown,weak_and_unreliable|adjusted_below_cut
TOI-905,1782,1782,156,1432,0.0013793428401297598,0.0012253219274601837,1.1256983240223464,0.4291266831461636,0.4004790368187916,0.02864764632737199,0.9332419831893455,0.9397590361445783,0.9930651872399445,0.9332419831893455,ok,1.1228645619789532,20_30,25.0,0.5,False,False,4,0.000954929658551372,40,0.0013641852265019602,112,0.001407264759970443,194,0.0012517321199930148,309,0.001209316657755631,518,0.0013589383602461834,605,0.0011372685894164964,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-905.csv,,False,,,False,unknown,field_like_or_off_center|adjusted_below_cut
