target,n_rows_in_csv,n_valid_3d,n_inner_lt_30pc,n_outer_40_70pc,inner_density,outer_density,density_ratio,raw_score,adjusted_score,score_gap,score_retention,inner_weight,outer_weight,confidence_weight,score_status,central_concentration_10pc,peak_shell,peak_radius_mid_pc,monotonic_fraction,hollow_core_flag,anti_cluster_flag,n_0_10pc,density_0_10pc,n_10_20pc,density_10_20pc,n_20_30pc,density_20_30pc,n_30_40pc,density_30_40pc,n_40_50pc,density_40_50pc,n_50_60pc,density_50_60pc,n_60_70pc,density_60_70pc,csv_path,_norm,st_age,st_ageerr1,st_ageerr2,age,age_err,frac_err,no_age,bad_age,terrible_age,priority
NGTS-24,275,275,18,235,0.0001591549430918,0.0002010828582075,0.7914893617021276,0.412033118212931,0.2540670685190522,0.1579660496938787,0.6166180758017493,0.6428571428571429,0.9591836734693876,0.6166180758017493,ok,0.8197146562905318,0_10,5.0,0.5,False,False,1,0.0002387324146378,3,0.0001023138919876,14,0.0001759080949963,22,0.0001419490032981,45,0.0001761140763721,84,0.0002203683827426,106,0.0001992569759969,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\NGTS-24.csv,ngts-24,4.77,3.56,-0.91,4.77,2.235,0.46855345911949686,False,False,False,True
TOI-3980,895,895,34,325,0.000300626003618,0.0002780933145422,1.081025641025641,0.5504703944812942,0.4126660691328562,0.137804325348438,0.7496607869742198,0.7727272727272727,0.9701492537313432,0.7496607869742198,ok,1.0611358024691355,0_10,5.0,0.5,False,False,3,0.0007161972439135,13,0.0004433601986131,18,0.0002261675507095,50,0.0003226113711322,59,0.0002309051223546,105,0.0002754604784282,161,0.0003026450295802,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3980.csv,toi-3980,4.7,3.1,-1.3,4.7,2.2,0.46808510638297873,False,False,False,True
EPIC_201595106,524,524,44,421,0.0003890454164468,0.0003602378012993,1.079968329374505,0.4255409377210308,0.3386921169693381,0.0868488207516927,0.7959095986938214,0.8148148148148148,0.976798143851508,0.7959095986938214,ok,1.0728395061728395,10_20,15.0,0.5,False,False,1,0.0002387324146378,14,0.0004774648292756,29,0.0003643810539209,59,0.000380681417936,85,0.0003326599220363,153,0.0004013852685669,183,0.0003440002510135,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\EPIC_201595106.csv,epic 201595106,6.0,2.6,-2.9,6.0,2.75,0.4583333333333333,False,False,False,True
TOI-1855,40,40,4,33,3.53677651315323e-05,2.823716732275563e-05,1.2525252525252524,0.7644514399580835,0.1676205815190482,0.5968308584390353,0.2192691029900332,0.2857142857142857,0.7674418604651163,0.2192691029900332,ok,1.3004115226337447,0_10,5.0,0.5,False,False,1,0.0002387324146378,2,6.8209261325098e-05,1,1.2564863928307528e-05,3,1.935668226793322e-05,4,1.5654584566415937e-05,12,3.148119753466062e-05,17,3.195630747120734e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1855.csv,toi-1855,8.2,3.5,-4.0,8.2,3.75,0.4573170731707317,False,False,False,True
K2-157,41,41,2,39,1.768388256576615e-05,3.3371197745074834e-05,0.5299145299145298,0.3355727611115418,0.0445147540250004,0.2910580070865414,0.1326530612244897,0.1666666666666666,0.7959183673469388,0.1326530612244897,ok,0.6001899335232668,60_70,65.0,0.3333333333333333,True,True,0,0.0,1,3.4104630662549e-05,1,1.2564863928307528e-05,0,0.0,5,1.956823070801992e-05,12,3.148119753466062e-05,22,4.135522143332714e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-157.csv,k2-157,8.8,4.0,-4.0,8.8,4.0,0.45454545454545453,False,False,False,True
HATS-43,932,932,76,756,0.0006719875374991,0.0006468878332122,1.038800705467372,0.4391986492820679,0.3830620801680505,0.0561365691140174,0.87218410346712,0.8837209302325582,0.9869451697127938,0.87218410346712,ok,1.0391138802353757,0_10,5.0,0.5,False,False,3,0.0007161972439135,18,0.0006138833519258,55,0.0006910675160569,100,0.0006452227422644,167,0.0006535789056478,235,0.0006165067850537,354,0.000665443108518,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HATS-43.csv,hats-43,8.6,3.0,-4.8,8.6,3.9,0.4534883720930233,False,False,False,True
TOI-1194,70,70,5,62,4.420970641441538e-05,5.3051647697298455e-05,0.8333333333333333,0.4327593324655676,0.1242179565410425,0.308541375924525,0.287037037037037,0.3333333333333333,0.8611111111111112,0.287037037037037,ok,0.9002849002849003,10_20,15.0,0.3333333333333333,True,False,0,0.0,3,0.0001023138919876,2,2.5129727856615053e-05,3,1.935668226793322e-05,8,3.130916913283187e-05,20,5.24686625577677e-05,34,6.391261494241468e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1194.csv,toi-1194,4.9,2.3,-2.1,4.9,2.2,0.4489795918367347,False,False,False,True
TOI-2141,288,288,44,177,0.0003890454164468,0.0001514538974584,2.568738229755178,0.527530351183443,0.4068534734617403,0.1206768777217027,0.7712418300653594,0.8148148148148148,0.946524064171123,0.7712418300653594,ok,2.110503946569521,10_20,15.0,0.6666666666666666,False,False,1,0.0002387324146378,17,0.0005797787212633,26,0.0003266864621359,67,0.0004322992373171,100,0.0003913646141603,77,0.0002020043508474,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-2141.csv,toi-2141,9.0,4.0,-4.0,9.0,4.0,0.4444444444444444,False,False,False,True
TOI-4127,1170,1170,104,919,0.0009195618934198,0.0007863623263518,1.1693870148712366,0.4775855047263184,0.4310021358537061,0.0465833688726122,0.902460672671992,0.912280701754386,0.9892357373519914,0.902460672671992,ok,1.141824751580849,0_10,5.0,0.6666666666666666,False,False,5,0.0011936620731892,28,0.0009549296585513,71,0.0008921053389098,147,0.0009484774311287,218,0.0008531748588696,278,0.0007293144095529,423,0.0007951481211953,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-4127.csv,toi-4127,4.8,2.1,-2.1,4.8,2.1,0.43750000000000006,False,False,False,True
TOI-3474,5713,5713,377,4847,0.0033334118636469,0.0041474409094968,0.803727391513651,0.3797172839986438,0.3691438753939506,0.0105734086046931,0.9721545237726632,0.9741602067183462,0.997941115915174,0.972154523772663,ok,0.8268921095008052,60_70,65.0,0.1666666666666666,False,True,11,0.0026260565610162,88,0.0030012074983043,278,0.0034930321720694,489,0.0031551392096731,837,0.0032757218205225,1250,0.0032792914098604,2760,0.0051882005070901,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3474.csv,toi-3474,4.7,2.3,-1.8,4.7,2.05,0.4361702127659574,False,False,False,True
HAT-P-52,465,465,16,195,0.0001414710605261,0.0001668559887253,0.8478632478632477,0.3543183349368547,0.2074058545971832,0.1469124803396714,0.5853658536585366,0.6153846153846154,0.951219512195122,0.5853658536585366,ok,0.883298392732355,10_20,15.0,0.3333333333333333,True,False,0,0.0,6,0.0002046277839752,10,0.000125648639283,17,0.0001096878661849,38,0.0001487185533809,65,0.0001705231533127,92,0.000172940016903,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-52.csv,hat-p-52,9.4,4.1,-4.1,9.4,4.1,0.4361702127659574,False,False,False,True
HAT-P-18,918,918,85,743,0.000751565009045,0.0006357641006305,1.1821444593988335,0.4761677181523175,0.4203868349746224,0.0557808831776951,0.8828545467253792,0.8947368421052632,0.9867197875166004,0.8828545467253792,ok,1.1942554799697658,10_20,15.0,0.5,False,False,3,0.0007161972439135,24,0.0008185111359011,58,0.0007287621078418,90,0.0005807004680379,157,0.0006144424442318,260,0.0006820926132509,326,0.0006128091903302,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-18.csv,hat-p-18,12.4,4.4,-6.4,12.4,5.4,0.43548387096774194,False,False,False,True
WASP-113,333,333,28,264,0.0002475743559207,0.000225897338582,1.095959595959596,0.4034398445936482,0.2864221409178109,0.1170177036758373,0.7099500576258163,0.7368421052631579,0.9635036496350364,0.7099500576258163,ok,1.0744383727990288,10_20,15.0,0.5,True,False,0,0.0,13,0.0004433601986131,15,0.0001884729589246,41,0.0002645413243284,48,0.0001878550147969,102,0.0002675901790446,114,0.0002142952383363,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-113.csv,wasp-113,6.2,1.6,-3.8,6.2,2.7,0.43548387096774194,False,False,False,True
TOI-715,78,78,78,0,0.0006896714200648,0.0,,1.0,0.0,1.0,0.0,0.8863636363636364,0.0,0.0,ok,,20_30,25.0,0.6666666666666666,True,False,1,0.0002387324146378,18,0.0006138833519258,59,0.0007413269717701,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-715.csv,toi-715,6.2,3.2,-2.2,6.2,2.7,0.43548387096774194,False,False,False,True
WASP-39,1080,1080,72,898,0.0006366197723675,0.0007683932198737,0.8285077951002227,0.3233910015165606,0.2808258379990161,0.0425651635175445,0.8683786397335339,0.8780487804878049,0.9889867841409692,0.8683786397335339,ok,0.8359788359788359,40_50,45.0,0.3333333333333333,True,True,1,0.0002387324146378,16,0.0005456740906007,55,0.0006910675160569,110,0.0007097450164908,227,0.0008883976741441,306,0.0008027705371338,365,0.0006861207192347,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-39.csv,wasp-39,8.5,4.0,-3.4,8.5,3.7,0.43529411764705883,False,False,False,True
K2-132,43,43,6,31,5.3051647697298455e-05,2.6525823848649227e-05,2.0,0.5428263162490546,0.1539111201559819,0.3889151960930727,0.2835365853658537,0.375,0.7560975609756098,0.2835365853658537,ok,1.897897897897898,10_20,15.0,0.5,True,False,0,0.0,3,0.0001023138919876,3,3.769459178492258e-05,6,3.871336453586644e-05,7,2.7395522991227888e-05,9,2.3610898150995463e-05,15,2.8196741886359416e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-132.csv,k2-132,8.5,4.5,-2.8,8.5,3.65,0.4294117647058823,False,False,False,True
TOI-1776,12,12,11,0,9.726135411171384e-05,0.0,,0.9656330749354004,0.0,0.9656330749354004,0.0,0.5238095238095238,0.0,0.0,ok,128.74074074074076,20_30,25.0,0.6666666666666666,True,False,0,0.0,2,6.8209261325098e-05,9,0.0001130837753547,1,6.452227422644406e-06,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1776.csv,toi-1776,5.1,2.2,-2.0,5.1,2.1,0.411764705882353,False,False,False,True
TOI-3160_A,505,505,41,402,0.0003625195925982,0.0003439800382953,1.0538971807628523,0.3825244186239468,0.3000555619531645,0.0824688566707823,0.7844089091947459,0.803921568627451,0.9757281553398058,0.7844089091947459,ok,1.0341634738186465,20_30,25.0,0.5,False,False,1,0.0002387324146378,7,0.0002387324146378,33,0.0004146405096341,62,0.0004000381002039,93,0.0003639690911691,128,0.0003357994403697,181,0.0003402406854287,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3160_A.csv,toi-3160 a,5.5,2.5,-2.0,5.5,2.25,0.4090909090909091,False,False,False,True
K2-140,315,315,24,263,0.0002122065907891,0.0002250416668449,0.9429657794676806,0.4526085722250085,0.3077855319849444,0.1448230402400641,0.6800258564964448,0.7058823529411765,0.9633699633699634,0.6800258564964448,ok,0.965253913707522,10_20,15.0,0.5,False,False,1,0.0002387324146378,8,0.0002728370453003,15,0.0001884729589246,28,0.000180662367834,50,0.0001956823070801,94,0.0002466027140215,119,0.0002236941522984,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-140.csv,k2-140,9.8,3.4,-4.6,9.8,4.0,0.4081632653061224,False,False,False,True
WASP-193,122,122,7,98,6.189358898018153e-05,8.38558302312137e-05,0.738095238095238,0.6224010466540111,0.2325528965166947,0.3898481501373163,0.3736383442265795,0.4117647058823529,0.9074074074074074,0.3736383442265795,ok,0.7123993558776168,0_10,5.0,0.6666666666666666,False,False,2,0.0004774648292756,2,6.8209261325098e-05,3,3.769459178492258e-05,17,0.0001096878661849,20,7.827292283207969e-05,26,6.8209261325098e-05,52,9.774870520604596e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\WASP-193.csv,wasp-193,6.8,3.1,-2.4,6.8,2.75,0.40441176470588236,False,False,False,True
K2-38,487,487,57,380,0.0005039906531243,0.0003251552600802,1.5499999999999998,0.5609941180363531,0.4650261231024649,0.0959679949338881,0.8289322617680827,0.8507462686567164,0.9743589743589745,0.8289322617680827,ok,1.551421188630491,0_10,5.0,0.5,False,False,3,0.0007161972439135,13,0.0004433601986131,41,0.0005151594210606,50,0.0003226113711322,87,0.0003404872143195,130,0.0003410463066254,163,0.0003064045951651,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-38.csv,k2-38,6.7,2.4,-3.0,6.7,2.7,0.40298507462686567,False,False,False,True
K2-38,487,487,57,380,0.0005039906531243,0.0003251552600802,1.5499999999999998,0.5609941180363531,0.4650261231024649,0.0959679949338881,0.8289322617680827,0.8507462686567164,0.9743589743589745,0.8289322617680827,ok,1.551421188630491,0_10,5.0,0.5,False,False,3,0.0007161972439135,13,0.0004433601986131,41,0.0005151594210606,50,0.0003226113711322,87,0.0003404872143195,130,0.0003410463066254,163,0.0003064045951651,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-38.csv,k2-38,6.7,2.4,-3.0,6.7,2.7,0.40298507462686567,False,False,False,True
HIP_9618,30,30,4,11,3.53677651315323e-05,9.41238910758521e-06,3.757575757575757,0.3392633010905428,0.0507740994829383,0.2884892016076044,0.1496598639455782,0.2857142857142857,0.5238095238095238,0.1496598639455782,ok,1.8005698005698003,30_40,35.0,0.5,True,False,0,0.0,1,3.4104630662549e-05,3,3.769459178492258e-05,15,9.67834113396661e-05,11,4.305010755764383e-05,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HIP_9618.csv,hip 9618,5.6,2.3,-2.2,5.6,2.25,0.4017857142857143,False,False,False,True
HIP_9618,30,30,4,11,3.53677651315323e-05,9.41238910758521e-06,3.757575757575757,0.3392633010905428,0.0507740994829383,0.2884892016076044,0.1496598639455782,0.2857142857142857,0.5238095238095238,0.1496598639455782,ok,1.8005698005698003,30_40,35.0,0.5,True,False,0,0.0,1,3.4104630662549e-05,3,3.769459178492258e-05,15,9.67834113396661e-05,11,4.305010755764383e-05,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HIP_9618.csv,hip 9618,5.6,2.3,-2.2,5.6,2.25,0.4017857142857143,False,False,False,True
K2-226,888,888,72,728,0.0006366197723675,0.0006229290245747,1.0219780219780217,0.5014344688670966,0.4343180170556173,0.0671164518114793,0.8661511005353957,0.8780487804878049,0.986449864498645,0.8661511005353957,ok,1.0326797385620914,0_10,5.0,0.6666666666666666,False,False,5,0.0011936620731892,18,0.0006138833519258,49,0.000615678332487,88,0.0005677960131927,139,0.0005439968136829,256,0.0006715988807394,333,0.0006259676698771,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-226.csv,k2-226,9.6,3.0,-4.7,9.6,3.85,0.4010416666666667,False,False,False,True
HD_15337,66,66,57,0,0.0005039906531243,0.0,,0.9608976871814976,0.0,0.9608976871814976,0.0,0.8507462686567164,0.0,0.0,ok,74.12345679012346,20_30,25.0,0.8333333333333334,False,False,2,0.0004774648292756,12,0.0004092555679505,43,0.0005402891489172,9,5.807004680379966e-05,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_15337.csv,hd 15337,9.6,3.8,-3.9,9.6,3.8499999999999996,0.40104166666666663,False,False,False,True
HD_15337,66,66,57,0,0.0005039906531243,0.0,,0.9608976871814976,0.0,0.9608976871814976,0.0,0.8507462686567164,0.0,0.0,ok,74.12345679012346,20_30,25.0,0.8333333333333334,False,False,2,0.0004774648292756,12,0.0004092555679505,43,0.0005402891489172,9,5.807004680379966e-05,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_15337.csv,hd 15337,9.6,3.8,-3.9,9.6,3.8499999999999996,0.40104166666666663,False,False,False,True
TOI-757,20,20,6,4,5.3051647697298455e-05,3.422686948212804e-06,15.499999999999998,0.5472940204407882,0.0586386450472273,0.4886553753935609,0.1071428571428571,0.375,0.2857142857142857,0.1071428571428571,ok,5.015873015873016,30_40,35.0,0.5,True,False,0,0.0,1,3.4104630662549e-05,5,6.282431964153764e-05,10,6.452227422644406e-05,4,1.5654584566415937e-05,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-757.csv,toi-757,7.5,3.0,-3.0,7.5,3.0,0.4,False,False,False,True
TOI-1753,1101,1101,61,912,0.0005393584182558,0.0007803726241925,0.6911549707602339,0.3645781116711876,0.3098318033132429,0.0547463083579446,0.8498365463933274,0.8591549295774648,0.9891540130151844,0.8498365463933274,ok,0.6864672364672365,30_40,35.0,0.6666666666666666,False,False,3,0.0007161972439135,17,0.0005797787212633,41,0.0005151594210606,128,0.0008258851100984,193,0.0007553337053295,301,0.0007896533714944,418,0.0007857492072332,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-1753.csv,toi-1753,5.9,2.4,-2.3,5.9,2.3499999999999996,0.39830508474576265,False,False,False,True
TOI-858_B,1319,1319,59,491,0.0005216745356901,0.0004201348228931,1.2416836388323147,0.4829331167166834,0.4047004384901386,0.0782326782265447,0.8380051491220458,0.855072463768116,0.9800399201596808,0.8380051491220458,ok,1.2264982566936384,10_20,15.0,0.6666666666666666,False,False,2,0.0004774648292756,20,0.0006820926132509,37,0.0004648999653473,72,0.0004645603744303,117,0.0004578965985676,153,0.0004013852685669,221,0.0004154319971256,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-858_B.csv,toi-858 b,6.8,2.9,-2.5,6.8,2.7,0.3970588235294118,False,False,False,True
HAT-P-55,461,461,40,374,0.0003536776513153,0.0003200212296578,1.1051693404634582,0.3952306575393492,0.3079505539994096,0.0872801035399395,0.7791666666666668,0.8,0.9739583333333334,0.7791666666666668,ok,1.1119908507081904,10_20,15.0,0.5,True,False,0,0.0,15,0.0005115694599382,25,0.0003141215982076,47,0.0003032546888642,80,0.0003130916913283,127,0.0003331760072418,167,0.0003139237263348,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-55.csv,hat-p-55,5.3,2.3,-1.9,5.3,2.0999999999999996,0.3962264150943396,False,False,False,True
HIP_8152,197,197,9,154,7.957747154594768e-05,0.0001317734475061,0.6038961038961038,0.2084470727288593,0.09271747201611,0.1157296007127492,0.4448010269576379,0.4736842105263157,0.9390243902439024,0.4448010269576379,ok,0.6124031007751938,60_70,65.0,0.1666666666666666,True,True,0,0.0,1,3.4104630662549e-05,8,0.0001005189114264,18,0.0001161400936075,34,0.0001330639688145,49,0.0001285482232665,71,0.0001334645782621,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HIP_8152.csv,hip 8152,6.0,2.4,-2.3,6.0,2.3499999999999996,0.3916666666666666,False,False,False,True
HIP_8152,197,197,9,154,7.957747154594768e-05,0.0001317734475061,0.6038961038961038,0.2084470727288593,0.09271747201611,0.1157296007127492,0.4448010269576379,0.4736842105263157,0.9390243902439024,0.4448010269576379,ok,0.6124031007751938,60_70,65.0,0.1666666666666666,True,True,0,0.0,1,3.4104630662549e-05,8,0.0001005189114264,18,0.0001161400936075,34,0.0001330639688145,49,0.0001285482232665,71,0.0001334645782621,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HIP_8152.csv,hip 8152,6.0,2.4,-2.3,6.0,2.3499999999999996,0.3916666666666666,False,False,False,True
TOI-3877,138,138,11,110,9.726135411171384e-05,9.41238910758521e-05,1.0333333333333332,0.3290017741479379,0.1579730740948432,0.1710287000530947,0.4801587301587302,0.5238095238095238,0.9166666666666666,0.4801587301587302,ok,1.013706620005833,40_50,45.0,0.5,True,False,0,0.0,3,0.0001023138919876,8,0.0001005189114264,17,0.0001096878661849,35,0.0001369776149561,35,9.182015947609348e-05,40,7.519131169695844e-05,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3877.csv,toi-3877,5.9,2.9,-1.7,5.9,2.3,0.38983050847457623,False,False,False,True
TOI-3807,583,583,32,487,0.0002829421210522,0.0004167121359449,0.678986995208761,0.3883296299355359,0.289917071616144,0.0984125583193918,0.746574686212513,0.7619047619047619,0.9798792756539236,0.7465746862125131,ok,0.6797069301606506,0_10,5.0,0.6666666666666666,False,False,2,0.0004774648292756,9,0.0003069416759629,21,0.0002638621424944,64,0.0004129425550492,98,0.0003835373218771,166,0.0004354898992294,223,0.0004191915627105,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-3807.csv,toi-3807,5.6,2.7,-1.5,5.6,2.1,0.37500000000000006,False,False,False,True
K2-110,167,167,17,132,0.000150313001809,0.000112948669291,1.3308080808080809,0.5290618148086368,0.3096543329239908,0.2194074818846459,0.5852895148669797,0.6296296296296297,0.9295774647887324,0.5852895148669797,ok,1.32641975308642,0_10,5.0,0.6666666666666666,False,False,1,0.0002387324146378,3,0.0001023138919876,13,0.0001633432310679,18,0.0001161400936075,23,9.001386125689163e-05,51,0.0001337950895223,58,0.0001090274019605,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\K2-110.csv,k2-110,8.0,3.0,-3.0,8.0,3.0,0.375,False,False,False,True
TOI-421,365,365,60,220,0.0005305164769729,0.0001882477821517,2.818181818181818,0.4942796671473047,0.405247925859902,0.0890317412874027,0.8198757763975155,0.8571428571428571,0.9565217391304348,0.8198757763975155,ok,2.302367941712204,40_50,45.0,0.5,True,False,1,0.0002387324146378,15,0.0005115694599382,44,0.0005528540128455,85,0.0005484393309247,161,0.0006300970287982,59,0.0001547825545454,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-421.csv,toi-421,10.9,2.9,-5.2,10.9,4.05,0.37155963302752293,False,False,False,True
TOI-421,365,365,60,220,0.0005305164769729,0.0001882477821517,2.818181818181818,0.4942796671473047,0.405247925859902,0.0890317412874027,0.8198757763975155,0.8571428571428571,0.9565217391304348,0.8198757763975155,ok,2.302367941712204,40_50,45.0,0.5,True,False,1,0.0002387324146378,15,0.0005115694599382,44,0.0005528540128455,85,0.0005484393309247,161,0.0006300970287982,59,0.0001547825545454,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\TOI-421.csv,toi-421,10.9,2.9,-5.2,10.9,4.05,0.37155963302752293,False,False,False,True
HD_63935,83,83,47,0,0.0004155712402955,0.0,,0.7991863440003355,0.0,0.7991863440003355,0.0,0.8245614035087719,0.0,0.0,ok,15.279835390946502,20_30,25.0,0.8333333333333334,True,False,1,0.0002387324146378,5,0.0001705231533127,41,0.0005151594210606,36,0.0002322801872151,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_63935.csv,hd 63935,6.6,2.5,-2.4,6.6,2.45,0.37121212121212127,False,False,False,True
HD_63935,83,83,47,0,0.0004155712402955,0.0,,0.7991863440003355,0.0,0.7991863440003355,0.0,0.8245614035087719,0.0,0.0,ok,15.279835390946502,20_30,25.0,0.8333333333333334,True,False,1,0.0002387324146378,5,0.0001705231533127,41,0.0005151594210606,36,0.0002322801872151,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HD_63935.csv,hd 63935,6.6,2.5,-2.4,6.6,2.45,0.37121212121212127,False,False,False,True
HAT-P-28,584,584,19,221,0.0001679968843747,0.0001891034538887,0.8883861236802413,0.4242609232770688,0.2659309772862236,0.1583299459908452,0.6268099716375578,0.6551724137931034,0.9567099567099568,0.6268099716375578,ok,0.8930536962665477,0_10,5.0,0.3333333333333333,False,False,1,0.0002387324146378,4,0.0001364185226501,14,0.0001759080949963,28,0.000180662367834,49,0.0001917686609385,70,0.0001836403189521,102,0.0001917378448272,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-28.csv,hat-p-28,6.1,2.6,-1.9,6.1,2.25,0.36885245901639346,False,False,False,True
LP_890-9,13,13,13,0,0.0001149452366774,0.0,,1.0,0.0,1.0,0.0,0.5652173913043478,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,True,False,0,0.0,9,0.0003069416759629,4,5.0259455713230106e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LP_890-9.csv,lp 890-9,7.2,2.2,-3.1,7.2,2.6500000000000004,0.3680555555555556,False,False,False,True
LP_890-9,13,13,13,0,0.0001149452366774,0.0,,1.0,0.0,1.0,0.0,0.5652173913043478,0.0,0.0,ok,,10_20,15.0,0.8333333333333334,True,False,0,0.0,9,0.0003069416759629,4,5.0259455713230106e-05,0,0.0,0,0.0,0,0.0,0,0.0,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\LP_890-9.csv,lp 890-9,7.2,2.2,-3.1,7.2,2.6500000000000004,0.3680555555555556,False,False,False,True
HAT-P-68,1045,1045,74,860,0.0006543036549333,0.0007358776938657,0.8891472868217053,0.4305713673769182,0.3749529532001515,0.0556184141767666,0.8708264915161467,0.8809523809523809,0.9885057471264368,0.8708264915161467,ok,0.8919403440515695,0_10,5.0,0.5,False,False,4,0.0009549296585513,17,0.0005797787212633,53,0.0006659377882002,111,0.0007161972439135,175,0.0006848880747806,298,0.0007817830721107,387,0.000727475940668,C:\Users\Eef\MY SHIT\Documents\ASTR502spring26\ASTR502spring26\April Fixes\FRIENDS\HAT-P-68.csv,hat-p-68,11.1,1.1,-6.9,11.1,4.0,0.3603603603603604,False,False,False,True
